kodeKELURAHAN,kodeKECAMATAN,namaKELURAHAN,aktifYN
1104020019,1104020,LAWE SIGALA BARAT,TRUE
1104020020,1104020,SUKA DAMAI,TRUE
1104020021,1104020,LAWE SIGALA II,TRUE
1104020022,1104020,LAWE TUA GAB,TRUE
1104020023,1104020,BUKIT MERDEKA,TRUE
1104020024,1104020,LAWE KESUMPAT,TRUE
1104020027,1104020,DARUL AMAN,TRUE
1104020035,1104020,LAWE LONING SEPAKAT,TRUE
1104020036,1104020,GAYA JAYA,TRUE
1104020037,1104020,LAWE LONING I,TRUE
1104020038,1104020,LAWE RAKAT,TRUE
1104020039,1104020,SUKA MAJU,TRUE
1104020040,1104020,SUKA JAYA,TRUE
1104020041,1104020,LAWE SERKE,TRUE
1104020042,1104020,LAWE TUA PERSATUAN,TRUE
1104020043,1104020,LAWE TUA MAKMUR,TRUE
1104020044,1104020,BUKIT SEPAKAT,TRUE
1104020045,1104020,ENMYA BATU DUA RATUS,TRUE
1104020046,1104020,SEBUNGKE,TRUE
1104020047,1104020,LAWE LONING HAKHAPEN,TRUE
1104020048,1104020,NDAUH NI TENGGAU,TRUE
1104020049,1104020,KERTIMBANG,TRUE
1104020050,1104020,LAWE SIGALA BARAT JAYA,TRUE
1104020051,1104020,LAWE PEKHIDINAN,TRUE
1104020052,1104020,GELAH MUSARA,TRUE
1104020053,1104020,MULIE DAME,TRUE
1104020054,1104020,KARYA INDAH,TRUE
1104020055,1104020,KAYU MBELIN,TRUE
1104021002,1104021,MUARA SITULEN,TRUE
1104021003,1104021,PARDAMEAN,TRUE
1104021004,1104021,SEJAHTERA,TRUE
1104021005,1104021,KAMPUNG BHAKTI,TRUE
1104021006,1104021,LAWE PERBUNGA,TRUE
1104021007,1104021,CINTA DAMAI,TRUE
1104021008,1104021,PARDOMUAN II,TRUE
1104021009,1104021,LAWE DESKI SABAS,TRUE
1104021010,1104021,PARDOMUAN I,TRUE
1104021011,1104021,LAWE DESKI I,TRUE
1104021017,1104021,MUSARA SETIA,TRUE
1104021018,1104021,SEJAHTERA BARU,TRUE
1104021019,1104021,TANOH ALAS,TRUE
1104021020,1104021,CINTA MAKMUR,TRUE
1104021021,1104021,LAWE MANTIK,TRUE
1104021022,1104021,KUTE MAKMUR,TRUE
1104021023,1104021,LAWE DESKY TONGAH,TRUE
1104021024,1104021,LAWE TAWAKH,TRUE
1104021025,1104021,SABILUSSALAM,TRUE
1104021026,1104021,DESKI JAYA,TRUE
1104021027,1104021,PINTU ALAS,TRUE
1104022001,1104022,LAWE KINGA T TINGGI,TRUE
1104022002,1104022,LAWE BERINGIN HORAS,TRUE
1104022003,1104022,LAWE BERINGIN GAYO,TRUE
1104022004,1104022,SUKA MAKMUR,TRUE
1104022005,1104022,NGK ALUR BULUH,TRUE
1104022006,1104022,SIMPANG SEMADAM,TRUE
1104022007,1104022,SEMADAM AWAL,TRUE
1104022008,1104022,KEBUN SERE,TRUE
1104022009,1104022,SEMADAM ASAL,TRUE
1104022010,1104022,LAWE KINGA GAB,TRUE
1104022011,1104022,TITI PASIR,TRUE
1104022012,1104022,PASAR PUNTUNG,TRUE
1104022013,1104022,LAWE PETANDUK,TRUE
1104022014,1104022,SEPAKAT SEGENEP,TRUE
1104022015,1104022,KAMPUNG BARU,TRUE
1104022016,1104022,SELAMAT INDAH,TRUE
1104022017,1104022,LAWE MEJILE,TRUE
1104022018,1104022,LAWE KINGA LAPTER,TRUE
1104022019,1104022,LAWE PETANDUK I,TRUE
1104023001,1104023,NAGA TIMBUL,TRUE
1104023002,1104023,GUNUNG PAK-PAK,TRUE
1104023003,1104023,BUNBUN ALAS,TRUE
1104023004,1104023,TANJUNG SARI,TRUE
1104023005,1104023,BINTANG ALGA MUSARA,TRUE
1104023006,1104023,BUKIT BINTANG INDAH,TRUE
1104023007,1104023,SUKA DAMAI,TRUE
1104023008,1104023,SEPAKAT,TRUE
1104023009,1104023,PUNCE NALI,TRUE
1104023010,1104023,SADE ATE,TRUE
1104023011,1104023,ARIH MEJILAI,TRUE
1104023012,1104023,UKHAT PESELUK,TRUE
1104023013,1104023,TUNAS MUDE,TRUE
1104023014,1104023,GAYE SENDAH,TRUE
1104023015,1104023,KUTE HAKHAPEN,TRUE
1104023016,1104023,TUAH KERINE,TRUE
1104023017,1104023,LAWE SEKHAKUT,TRUE
1104023018,1104023,BUN BUN INDAH,TRUE
1104023019,1104023,LAUT TAWAR,TRUE
1104023020,1104023,KANE MENDE,TRUE
1104023021,1104023,KOMPAS,TRUE
1104023022,1104023,BUKIT MERIAH,TRUE
1104023023,1104023,PERMATA MUSARA,TRUE
1104030016,1104030,TUALANG SEMBILAR,TRUE
1104030017,1104030,TERUTUNG PAYUNG HILIR,TRUE
1104030018,1104030,TERUTUNG PAYUNG HULU,TRUE
1104030019,1104030,LIKAT,TRUE
1104030020,1104030,RIKIT,TRUE
1104030021,1104030,KUNING I,TRUE
1104030022,1104030,CINTA DAMAI,TRUE
1104030023,1104030,KUNING II,TRUE
1104030024,1104030,KUTA LANG LANG,TRUE
1104030025,1104030,PEDESI,TRUE
1104030026,1104030,BIAK MULI,TRUE
1104030027,1104030,TERUTUNG MEGARA ASLI,TRUE
1104030028,1104030,PINDING,TRUE
1104030029,1104030,LAWE HIJO,TRUE
1104030034,1104030,BAMBEL GABUNGAN,TRUE
1104030040,1104030,PULO KEDONDONG,TRUE
1104030041,1104030,PULO PERENGGE,TRUE
1104030042,1104030,KUTE ANTARA,TRUE
1104030046,1104030,TERUTUNG SEPERAI,TRUE
1104030047,1104030,LAWE KIHING,TRUE
1104030048,1104030,BAMBEL,TRUE
1104030049,1104030,KUTE SERI,TRUE
1104030050,1104030,KUTA BULUH,TRUE
1104030051,1104030,TUALANG SEMBILAR BARU,TRUE
1104030052,1104030,TERUTUNG PAYUNG GABUNGAN,TRUE
1104030053,1104030,BIAK MULI BARU,TRUE
1104030054,1104030,BIAK MULI PANTE RAJA,TRUE
1104030055,1104030,BIAK MULI SEJAHTERA,TRUE
1104030056,1104030,LAWE HIJO METUAH,TRUE
1104030057,1104030,LAWE HIJO AMPERA,TRUE
1104030058,1104030,LEMBAH HAJI,TRUE
1104030059,1104030,KUTA LANG LANG BARU,TRUE
1104030060,1104030,PANCAR IMAN,TRUE
1104031001,1104031,MAHA SINGKIL,TRUE
1104031002,1104031,TENEMBAK BINTANG,TRUE
1104031003,1104031,ALUR BULUH,TRUE
1104031004,1104031,TUALANG BARU,TRUE
1104031005,1104031,KUTA LENGAT PAGAN,TRUE
1104031006,1104031,KUTA LENGAT SELIAN,TRUE
1104031007,1104031,KUTA LINGGA,TRUE
1104031008,1104031,REMA,TRUE
1104031009,1104031,LAWE DUA GAB,TRUE
1104031010,1104031,KERUKUNAN,TRUE
1104031012,1104031,RIKIT BUR,TRUE
1104031013,1104031,AMALIAH,TRUE
1104031014,1104031,GUMPANG,TRUE
1104031015,1104031,PEJUANG,TRUE
1104031016,1104031,SEBUDI JAYA,TRUE
1104031017,1104031,BAMBEL BARU,TRUE
1104031018,1104031,DARUSSALAM,TRUE
1104031019,1104031,KUTE GEKHAT,TRUE
1104031020,1104031,MBAK SAKO,TRUE
1104031021,1104031,PAYE RAMBUNG,TRUE
1104031022,1104031,DARUL IMAMI,TRUE
1104031023,1104031,RIKIT BUR II,TRUE
1104031024,1104031,EMPAT LIMA,TRUE
1104032001,1104032,KUTA LESUNG,TRUE
1104032002,1104032,BERANDANG,TRUE
1104032003,1104032,LAWE SUMUR,TRUE
1104032004,1104032,TERUTUNG MEGARE LAWE PASARAN,TRUE
1104032005,1104032,KISAM GABUNGAN,TRUE
1104032006,1104032,PENOSAN,TRUE
1104032007,1104032,KISAM KUTE PASIR,TRUE
1104032008,1104032,BUAH PALA,TRUE
1104032009,1104032,KUTE BUNIN,TRUE
1104032010,1104032,LAWE SUMUR BARU,TRUE
1104032011,1104032,SETIA BARU,TRUE
1104032012,1104032,LAWE PERLAK,TRUE
1104032013,1104032,LAWE SUMUR SEPAKAT,TRUE
1104032014,1104032,TERUTUNG MEGARA BARU,TRUE
1104032015,1104032,LAWE PASARAN TENGKU MBELIN,TRUE
1104032016,1104032,KISAM LESTARI,TRUE
1104032017,1104032,KISAM KUTA RAMBE,TRUE
1104032018,1104032,TIGER MIKO,TRUE
1104040001,1104040,KUTA RIH,TRUE
1104040002,1104040,KUTACANE LAMA,TRUE
1104040003,1104040,PERAPAT HILIR,TRUE
1104040004,1104040,PERAPAT HULU,TRUE
1104040005,1104040,PULO LATONG,TRUE
1104040010,1104040,KOTA KUTACANE,TRUE
1104040011,1104040,MUARA LAWE BULAN,TRUE
1104040012,1104040,MBARUNG,TRUE
1104040013,1104040,PULONAS,TRUE
1104040021,1104040,BATU BULAN I,TRUE
1104040022,1104040,BATU BULAN II,TRUE
1104040023,1104040,BATU BULAN ASLI,TRUE
1104040024,1104040,KAMPUNG RAJA,TRUE
1104040026,1104040,KAMPUNG MELAYU GABUNGAN,TRUE
1104040027,1104040,TERUTUNG PEDI,TRUE
1104040029,1104040,GUMPANG JAYA,TRUE
1104040030,1104040,BATUMBULAN BARU,TRUE
1104040031,1104040,UJUNG BARAT,TRUE
1104040032,1104040,PULO PEDING,TRUE
1104040033,1104040,MEDABE,TRUE
1104040034,1104040,PERAPAT SEPAKAT,TRUE
1104040035,1104040,PERAPAT TITI PANJANG,TRUE
1104040036,1104040,PULO SANGGAR,TRUE
1104040037,1104040,MBARUNG DATUK SAUDANE,TRUE
1104040038,1104040,BATU BULAN SEPAKAT,TRUE
1104040039,1104040,KAMPUNG MELAYU I,TRUE
1104040040,1104040,ALAS MERANCAR,TRUE
1104041001,1104041,PASIR PENJENGAKAN,TRUE
1104041002,1104041,KUTAMBARU,TRUE
1104041003,1104041,PASIR GALA,TRUE
1104041004,1104041,LAWE RUTUNG,TRUE
1104041005,1104041,KUTA BANTIL,TRUE
1104041006,1104041,LAWE KULOK,TRUE
1104041007,1104041,LAWE SAGU HULU,TRUE
1104041012,1104041,TENEMBAK JUHAR,TRUE
1104041013,1104041,LAWE SAGU HILIR,TRUE
1104041014,1104041,KP NANGKA GAB,TRUE
1104041016,1104041,TELAGA MEKAR,TRUE
1104041018,1104041,KUTE BULUH BOTONG,TRUE
1104041019,1104041,KUTE MBARU BENCAWAN,TRUE
1104041020,1104041,PULONAS BARU,TRUE
1104041021,1104041,SIMPANG EMPAT,TRUE
1104041022,1104041,KANDANG BELANG MANDIRI,TRUE
1104041023,1104041,MBACANG RACUN,TRUE
1104041024,1104041,LAWE KINGE,TRUE
1104041025,1104041,PERAPAT TIMUR,TRUE
1104041026,1104041,BAHAGIA,TRUE
1104041027,1104041,KUTA GALUH,TRUE
1104041028,1104041,KUTE GENTING,TRUE
1104041029,1104041,LAWE SAGU,TRUE
1104041030,1104041,KUTE PANGGUH,TRUE
1104050002,1104050,KAMPUNG BARU,TRUE
1104050003,1104050,PURWODADI,TRUE
1104050004,1104050,LAWE BEKUNG,TRUE
1104050005,1104050,SALANG ALAS,TRUE
1104050006,1104050,KUTA TINGGI,TRUE
1104050014,1104050,PERANGINAN,TRUE
1104050015,1104050,KUTA PASIR,TRUE
1104050022,1104050,NATAM,TRUE
1104050034,1104050,KUMBANG JAYA,TRUE
1104050035,1104050,KUMBANG INDAH,TRUE
1104050036,1104050,DELENG MEGAKHE,TRUE
1104050037,1104050,LAWE BEKUNG TEMPAHAN,TRUE
1104050038,1104050,BADAR INDAH,TRUE
1104050040,1104050,NATAM BARU,TRUE
1104050041,1104050,TANAH MERAH,TRUE
1104050042,1104050,BATU MBERONG,TRUE
1104050043,1104050,LAWE SEKERAH,TRUE
1104050044,1104050,TANOH MEGAKHE,TRUE
1104051001,1104051,GULO,TRUE
1104051002,1104051,LAWE STUL,TRUE
1104051003,1104051,KITE MERANGGUN,TRUE
1104051004,1104051,PULO PIKU,TRUE
1104051005,1104051,TERUTUNG KUTE,TRUE
1104051006,1104051,KUTA UJUNG,TRUE
1104051007,1104051,MAMAS,TRUE
1104051008,1104051,TANJUNG LAMA,TRUE
1104051009,1104051,TANJUNG MUDA,TRUE
1104051010,1104051,TANJUNG AMAN,TRUE
1104051011,1104051,RAMBUNG TELDAK,TRUE
1104051012,1104051,SERIMUDA,TRUE
1104051013,1104051,DARUL MAKMUR,TRUE
1104051014,1104051,KUTE RAMBE,TRUE
1104051015,1104051,UJUNG BARU,TRUE
1104051016,1104051,MAMAS BARU,TRUE
1104051017,1104051,RAMBUNG JAYA,TRUE
1104051018,1104051,MAKMUR JAYA,TRUE
1104051019,1104051,PULO GADUNG,TRUE
1104051020,1104051,ISTIQOMAH,TRUE
1104051021,1104051,KHOTAN JAYA,TRUE
1104051022,1104051,LAWE MAMAS INDAH,TRUE
1104051023,1104051,TANJUNG BARU,TRUE
1104051024,1104051,SIMPANG IV TANJUNG,TRUE
1104051025,1104051,TANJUNG LEUSER,TRUE
1104051026,1104051,LAWE PINIS,TRUE
1104051027,1104051,KUNING ABADI,TRUE
1104051028,1104051,BUNTUL KENDAWI,TRUE
1104052001,1104052,DELENG DAMAR,TRUE
1104052002,1104052,SIMPANG III JONGAR,TRUE
1104052003,1104052,PENYEBRANGAN CINGKAM,TRUE
1104052004,1104052,JONGAR,TRUE
1104052005,1104052,LAWE PENANGGALAN,TRUE
1104052006,1104052,JAMBUR LAK LAK,TRUE
1104052007,1104052,LAWE MENGKUDU,TRUE
1104052008,1104052,AUNAN SEPAKAT,TRUE
1104052009,1104052,KETAMBE,TRUE
1104052010,1104052,RUMAH BUNDAR,TRUE
1104052011,1104052,KAYU MENTANGUR,TRUE
1104052012,1104052,LAWE SEMBEKAN,TRUE
1104052013,1104052,LAWE GEKH GEKH,TRUE
1104052014,1104052,LAWE BERINGIN,TRUE
1104052015,1104052,BENER BERPAPAH,TRUE
1104052016,1104052,DATUK PINDING,TRUE
1104052017,1104052,PENUNGKUNEN,TRUE
1104052018,1104052,JATI SARA,TRUE
1104052019,1104052,LEUSER,TRUE
1104052020,1104052,BUKIT BARU,TRUE
1104052021,1104052,KATI MAJU,TRUE
1104052022,1104052,LAWE AUNAN,TRUE
1104052023,1104052,BINTANG BENER,TRUE
1104052024,1104052,SUKA RIMBUN,TRUE
1104052025,1104052,SIMPUR JAYA,TRUE
1104053001,1104053,BUNGA MELUR,TRUE
1104053002,1104053,TERUTUNG MBELANG,TRUE
1104053003,1104053,TENEMBAK LANG LANG,TRUE
1104053004,1104053,PENAMPAAN,TRUE
1104053005,1104053,TUALANG LAMA,TRUE
1104053006,1104053,LAWE PANGKAT,TRUE
1104053007,1104053,GUSUNG BATU,TRUE
1104053008,1104053,KAYA PANGUR,TRUE
1104053009,1104053,RANTO DIUR,TRUE
1104053010,1104053,LEMBAH ALAS,TRUE
1104053011,1104053,KAMPUNG SEPAKAT,TRUE
1104053012,1104053,SALANG SIGOTOM,TRUE
1104053013,1104053,SALANG BARU,TRUE
1104053014,1104053,SALANG MUARA,TRUE
1104053015,1104053,MUHAJIRIN,TRUE
1104053016,1104053,BERINGIN NARU,TRUE
1104053017,1104053,TANOH KHUKAHEN,TRUE
1104053018,1104053,TADING NIULIHI,TRUE
1104053019,1104053,PESELUK PESIMBE,TRUE
1104053020,1104053,KATI JEROH,TRUE
1104053021,1104053,KANE LOT,TRUE
1104053022,1104053,LAWE HAKHUM,TRUE
1105080001,1105080,LOKOP,TRUE
1105080002,1105080,TUALANG,TRUE
1105080003,1105080,GAMPONG TERUJAK,TRUE
1105080004,1105080,LELES,TRUE
1105080013,1105080,UJUNG KARANG,TRUE
1105080014,1105080,UJUNG TARING,TRUE
1105080015,1105080,SUNTI,TRUE
1105080016,1105080,SEKUALAN,TRUE
1105080017,1105080,LOOT,TRUE
1105080018,1105080,NALON,TRUE
1105080019,1105080,JERING,TRUE
1105080020,1105080,RAMPAH,TRUE
1105080021,1105080,MESIR,TRUE
1105080022,1105080,SELEMAK,TRUE
1105080023,1105080,SEMBUANG,TRUE
1105080028,1105080,BUNIN,TRUE
1105080029,1105080,ALUR DRIEN,TRUE
1105080030,1105080,UPT I KUALA PANGOH,TRUE
1105081001,1105081,HTI RANTO NARO,TRUE
1105081002,1105081,TAMPUR BOOR,TRUE
1105081003,1105081,TAMPOR PALOH,TRUE
1105081004,1105081,MELIDI,TRUE
1105081005,1105081,BATU SUMBANG,TRUE
1105081006,1105081,SIMPANG JERNIH,TRUE
1105081007,1105081,PANTE KERA,TRUE
1105081008,1105081,RANTAU PANJANG,TRUE
1105082001,1105082,ARUL PINANG,TRUE
1105082002,1105082,PEUNARON BARU,TRUE
1105082003,1105082,PEUNARON LAMA,TRUE
1105082004,1105082,BUKIT TIGA,TRUE
1105082006,1105082,SRI MULYA,TRUE
1105090001,1105090,BUKET TIGA,TRUE
1105090002,1105090,BENTENG,TRUE
1105090003,1105090,AFD.II BUKET,TRUE
1105090004,1105090,ALUE DRIEN,TRUE
1105090005,1105090,ALUE CANANG,TRUE
1105090006,1105090,JAMBUR LABU,TRUE
1105090007,1105090,ALUE BULOH,TRUE
1105090008,1105090,PEUTOW,TRUE
1105090009,1105090,KEMUNING HULU,TRUE
1105090010,1105090,ALUE TEH,TRUE
1105090011,1105090,PAYA TAMPAH,TRUE
1105090012,1105090,PAYA BILI II,TRUE
1105090013,1105090,PAYA RAMBONG,TRUE
1105090014,1105090,ALUE GADENG SATU,TRUE
1105090015,1105090,BIREM RAYEUK,TRUE
1105090016,1105090,KEUDE BIREM,TRUE
1105090017,1105090,ARAMIYAH,TRUE
1105090018,1105090,PAYA BILI I,TRUE
1105090019,1105090,MERBAU II,TRUE
1105090020,1105090,PAYA PEULAWI,TRUE
1105090021,1105090,BAYEUN,TRUE
1105090022,1105090,ALUE GADENG,TRUE
1105090023,1105090,PERK. ALUE GADENG DUA,TRUE
1105090024,1105090,BUKIT SEULEMAK,TRUE
1105090025,1105090,BLANG TUALANG,TRUE
1105090026,1105090,ALUE SENTANG,TRUE
1105090027,1105090,ALUE NYAMUK,TRUE
1105100001,1105100,ALUE TUWI,TRUE
1105100002,1105100,ALUE KAOL,TRUE
1105100003,1105100,ALUE PUNTI,TRUE
1105100004,1105100,DAMAR SIPUT,TRUE
1105100005,1105100,SIMPANG PEUT,TRUE
1105100006,1105100,SARAH KAYEE,TRUE
1105100007,1105100,ALUR SEULEUMAK,TRUE
1105100008,1105100,SIMPANG ANEUH,TRUE
1105100009,1105100,GAMPONG BAYEUN,TRUE
1105100010,1105100,SARAH TEUBEE,TRUE
1105100011,1105100,RANTAU PANJANG,TRUE
1105100012,1105100,ALUE RAYA,TRUE
1105100013,1105100,SEUNEUBOK DALAM,TRUE
1105100014,1105100,ALUE KUMBA,TRUE
1105101001,1105101,GAJAH MENTAH,TRUE
1105101002,1105101,SEUNEUBOK ACEH,TRUE
1105101003,1105101,SEUNEUBOK PASE,TRUE
1105101004,1105101,SUNGAI SIMPANG,TRUE
1105101005,1105101,PAYA KEUTAPANG,TRUE
1105101006,1105101,ALUE ITAM,TRUE
1105101007,1105101,BUKIT DRIEN,TRUE
1105101008,1105101,BUKIT SELAMAT,TRUE
1105101009,1105101,KUALA PAREK,TRUE
1105101010,1105101,LABUHAN KEUDE,TRUE
1105101011,1105101,KRUENG LINGKA,TRUE
1105101012,1105101,GEULUMPANG PAYONG,TRUE
1105101013,1105101,ALUE RANGAN,TRUE
1105110008,1105110,CEK MBON,TRUE
1105110018,1105110,SEUNEUBOK PIDIE,TRUE
1105110019,1105110,KUALA LEUGE,TRUE
1105110020,1105110,SEUNEUBOK PEUSANGAN,TRUE
1105110023,1105110,LEUBUK PEMPENG,TRUE
1105110024,1105110,DAMA TUTONG,TRUE
1105110025,1105110,BALE BUYA,TRUE
1105110026,1105110,MATANG GLEUM,TRUE
1105110027,1105110,ALUE NIBONG,TRUE
1105110028,1105110,BUKET PALA,TRUE
1105110029,1105110,BLANG SIMPO,TRUE
1105110030,1105110,PAYA KALUT,TRUE
1105110031,1105110,ALUE DUA PAYA GAJAH,TRUE
1105110032,1105110,SEUNEUBOK ACEH,TRUE
1105110033,1105110,UTEUN DAMA,TRUE
1105110034,1105110,PAYA MEULIGO,TRUE
1105110035,1105110,PUNTI,TRUE
1105110036,1105110,KEUMUNENG,TRUE
1105110037,1105110,BANGKA RIMUENG,TRUE
1105110038,1105110,LEUGE,TRUE
1105110039,1105110,LHOK DALAM,TRUE
1105110040,1105110,BANDRONG,TRUE
1105110042,1105110,TANAH RATA,TRUE
1105110043,1105110,TUALANG,TRUE
1105110044,1105110,KEUDE PEUREULAK,TRUE
1105110045,1105110,COT MUDA ITAM,TRUE
1105110046,1105110,PASIR PUTIH,TRUE
1105110047,1105110,BLANG BETRA,TRUE
1105110055,1105110,BEUSA MEURANOU,TRUE
1105110056,1105110,SEUMATANG MUDA ITAM,TRUE
1105110057,1105110,BLANG BALOK,TRUE
1105110058,1105110,KUALA BUGAK,TRUE
1105110059,1105110,PAYA LIPAH,TRUE
1105110060,1105110,COT GEULUMPANG,TRUE
1105110062,1105110,COT KEH,TRUE
1105110063,1105110,BLANG BATEE,TRUE
1105110064,1105110,ALUE RAMBONG,TRUE
1105110065,1105110,MATANG PEULAWI,TRUE
1105111001,1105111,BUKIT MEURIAM,TRUE
1105111002,1105111,SEUNEUBOK PUNTI,TRUE
1105111003,1105111,ALUE BUGENG,TRUE
1105111004,1105111,SEUNEUBOK TEUNGOH,TRUE
1105111005,1105111,SEUNEUBOK TEUPIN,TRUE
1105111006,1105111,ALUE BU/ALUE LHOK,TRUE
1105111007,1105111,ALUE GUREP,TRUE
1105111008,1105111,ALUE BU ALUE NIREH,TRUE
1105111009,1105111,SEUNEUBOK PAYA,TRUE
1105111010,1105111,SEUNEUBOK RAWANG,TRUE
1105111011,1105111,ALUE THO,TRUE
1105111012,1105111,SEUNEUBOK LAPANG,TRUE
1105111013,1105111,SEUNEUBOK JALAN,TRUE
1105111014,1105111,GEULANGGANG MERAK,TRUE
1105111015,1105111,SEUMATANG KEUDE,TRUE
1105111016,1105111,BABAH KRUENG,TRUE
1105111017,1105111,KRUT LINTANG,TRUE
1105111018,1105111,JEUNGKI,TRUE
1105111019,1105111,SEUNEUBOK DALAM,TRUE
1105111020,1105111,TUALANG PATENG,TRUE
1105112001,1105112,KABU,TRUE
1105112002,1105112,BEURINGIN,TRUE
1105112003,1105112,TEUMPEUN,TRUE
1105112004,1105112,KEBUN TEUMPEUN,TRUE
1105112005,1105112,PAYA SEUNGAT,TRUE
1105112006,1105112,TANJUNG TUALANG,TRUE
1105112007,1105112,BEUSA SEBERANG,TRUE
1105112008,1105112,PAYA GAJAH,TRUE
1105112009,1105112,MON GEUDONG,TRUE
1105112010,1105112,ALUE BU TUHA,TRUE
1105112011,1105112,ALUE BU JALAN,TRUE
1105112012,1105112,PAYA BIEK,TRUE
1105112013,1105112,BEUSA BAROH,TRUE
1105112014,1105112,ALUE BU TUNONG,TRUE
1105112015,1105112,ALUE BU JALAN BAROH,TRUE
1105120001,1105120,BEURANDANG,TRUE
1105120002,1105120,ALUE GEUNTENG,TRUE
1105120003,1105120,KLIET,TRUE
1105120004,1105120,GAMPONG TAMPAK,TRUE
1105120005,1105120,PAYA PALAS,TRUE
1105120006,1105120,ALUE BATEE,TRUE
1105120007,1105120,BHOM LAMA,TRUE
1105120008,1105120,PASIR PUTIH,TRUE
1105120009,1105120,ALUE DUA,TRUE
1105120010,1105120,BUKET PALA BSP,TRUE
1105120011,1105120,PUNTI PAYONG,TRUE
1105120012,1105120,SEUMALY,TRUE
1105120013,1105120,KP. PERTAMINA,TRUE
1105120014,1105120,BLANG BAROM,TRUE
1105120015,1105120,PULO BLANG,TRUE
1105120016,1105120,SNB JOHAN,TRUE
1105120017,1105120,PAYA UNOU,TRUE
1105120018,1105120,SNB BARO,TRUE
1105120019,1105120,SNB DALAM,TRUE
1105120020,1105120,SEULEMAK MUDA,TRUE
1105120021,1105120,MATA IE,TRUE
1105120022,1105120,ALUE UDEP,TRUE
1105120023,1105120,SEUMANAH JAYA,TRUE
1105130042,1105130,DAMA PULO,TRUE
1105130043,1105130,GUREB BLANG,TRUE
1105130044,1105130,SEUNEUBOK TUTONG,TRUE
1105130045,1105130,SAM PAI MAH,TRUE
1105130046,1105130,SEUNEUBOK TUHA,TRUE
1105130047,1105130,BUKET LANGA,TRUE
1105130048,1105130,BUKET JUARA,TRUE
1105130049,1105130,BUKET PALA,TRUE
1105130050,1105130,MEUNASAH PUUK,TRUE
1105130051,1105130,KEUDE BLANG,TRUE
1105130078,1105130,BANTAYAN TIMUR,TRUE
1105130079,1105130,GAMPONG ACEH,TRUE
1105130080,1105130,KEUDE ACEH,TRUE
1105130081,1105130,KUTA BLANG,TRUE
1105130083,1105130,SEUNEUBOK BACEE,TRUE
1105130084,1105130,TITI BARO,TRUE
1105130103,1105130,SEUNEUBOK TEUNGOH (PR),TRUE
1105130104,1105130,SEUNEUBOK RAMBONG,TRUE
1105130105,1105130,TANOH ANOU,TRUE
1105130106,1105130,KAMPUNG TANJONG,TRUE
1105130107,1105130,KUALA PD PUNTONG,TRUE
1105130108,1105130,KAMPUNG JAWA,TRUE
1105130109,1105130,BLANG GEULUMPANG,TRUE
1105130111,1105130,GAMPONG JALAN,TRUE
1105130112,1105130,BUKET MEULINTEUNG,TRUE
1105130113,1105130,BUKET JOK,TRUE
1105130114,1105130,TEUPIN BATEE,TRUE
1105130115,1105130,ALUE DUA MUKA S,TRUE
1105130116,1105130,TANJONG KAPAI,TRUE
1105130117,1105130,GAMPONG BARO,TRUE
1105130118,1105130,KUALA IDI,TRUE
1105130119,1105130,KEUTAPANG MAMEH,TRUE
1105130120,1105130,ULEE BLANG,TRUE
1105130121,1105130,ALUE DUA MUKA 0,TRUE
1105130122,1105130,KUTA LAWAH,TRUE
1105131001,1105131,ASAN RAMPAK,TRUE
1105131002,1105131,BUKET KUTA,TRUE
1105131003,1105131,BLANG KUTA,TRUE
1105131004,1105131,ALUE BATEE,TRUE
1105131005,1105131,PAYA BILI I,TRUE
1105131006,1105131,BLANG BUKET,TRUE
1105131007,1105131,KUTA BARO,TRUE
1105131008,1105131,SEUNEUBOK TEUNGOH,TRUE
1105131009,1105131,SEUNEUBOK PUNTEUT,TRUE
1105131010,1105131,SAMA DUA,TRUE
1105131011,1105131,KAMPUNG KEUDE,TRUE
1105131012,1105131,MEUNASAH KRUENG,TRUE
1105131013,1105131,PAYA BILI DUA,TRUE
1105131014,1105131,PAYA DUA,TRUE
1105131015,1105131,KAMPUNG KUALA,TRUE
1105131016,1105131,ALUE IE ITAM,TRUE
1105131017,1105131,MATANG RAYEUK,TRUE
1105132001,1105132,SEUNEUBOK BAYU,TRUE
1105132002,1105132,JAMBO REUHAT,TRUE
1105132003,1105132,BLANG RAMBONG,TRUE
1105132004,1105132,ULEE JALAN,TRUE
1105132005,1105132,SEUNEUBOK KANDANG,TRUE
1105132006,1105132,SEUNEUBOK BENTENG,TRUE
1105132007,1105132,SEUNEUBOK PANGOU,TRUE
1105132008,1105132,URAM JALAN,TRUE
1105132009,1105132,JALAN DUA,TRUE
1105132010,1105132,PANTON RAYEUK T,TRUE
1105132011,1105132,PANTON RAYEUK A,TRUE
1105132012,1105132,PANTON RAYEUK B,TRUE
1105132013,1105132,PANTON RAYEUK M,TRUE
1105132014,1105132,BUKET DRIEN,TRUE
1105132015,1105132,PAYA LAMAN,TRUE
1105132016,1105132,SEUNEUBOK SIMPANG,TRUE
1105133001,1105133,ALUE LHOK,TRUE
1105133002,1105133,PADANG KASAH,TRUE
1105133003,1105133,SEUNEUBOK BUYA,TRUE
1105133004,1105133,PAYA AWE,TRUE
1105133005,1105133,PAYA GABOH,TRUE
1105133006,1105133,SEUNEUBOK DRIEN,TRUE
